		B-Baseline
1320.89	165.374	95.1699239434653
1322.42	166.061	95.85692394346532
1323.96	169.354	99.14992394346532
1325.5	175.919	105.71492394346532
1327.03	184.081	113.8769239434653
1328.56	196.02	125.81592394346532
1330.1	207.03	136.8259239434653
1331.63	218.182	147.9779239434653
1333.17	228.848	158.64392394346532
1334.7	237.374	167.1699239434653
1336.23	238.707	168.5029239434653
1337.76	241.677	171.4729239434653
1339.3	243.455	173.25092394346532
1340.83	240.929	170.7249239434653
1342.36	247.616	177.41192394346533
1343.89	248.02	177.81592394346532
1345.42	253.899	183.6949239434653
1346.95	263.374	193.16992394346534
1348.48	273.172	202.96792394346534
1350.0	280.182	209.97792394346533
1351.53	290.162	219.9579239434653
1353.06	300.242	230.03792394346533
1354.59	301.03	230.82592394346528
1356.11	306.747	236.54292394346533
1357.64	297.758	227.5539239434653
1359.17	292.909	222.7049239434653
1360.69	278.889	208.68492394346532
1362.22	267.818	197.6139239434653
1363.74	259.556	189.3519239434653
1365.26	256.889	186.68492394346532
1366.79	259.01	188.8059239434653
1368.31	267.919	197.7149239434653
1369.83	283.071	212.86692394346534
1371.36	294.141	223.93692394346533
1372.88	306.162	235.9579239434653
1374.4	302.485	232.28092394346533
1375.92	295.656	225.45192394346532
1377.44	279.05	208.84592394346532
1378.96	257.111	186.9069239434653
1380.48	240.788	170.58392394346532
1382.0	223.333	153.1289239434653
1383.52	208.465	138.26092394346531
1385.04	197.697	127.49292394346531
1386.56	190.869	120.66492394346531
1388.07	184.0	113.79592394346531
1389.59	182.283	112.0789239434653
1391.11	177.515	107.3109239434653
1392.62	175.414	105.2099239434653
1394.14	176.646	106.4419239434653
1395.66	176.949	106.74492394346532
1397.17	179.636	109.4319239434653
1398.69	183.96	113.75592394346532
1400.2	189.091	118.88692394346532
1401.71	191.838	121.6339239434653
1403.23	194.889	124.68492394346532
1404.74	194.404	124.19992394346531
1406.25	200.222	130.01792394346532
1407.76	199.374	129.1699239434653
1409.28	203.273	133.0689239434653
1410.79	200.343	130.1389239434653
1412.3	197.455	127.25092394346532
1413.81	195.98	125.7759239434653
1415.32	189.131	118.92692394346531
1416.83	181.414	111.2099239434653
1418.34	171.394	101.18992394346532
1419.84	161.495	91.29092394346532
1421.35	153.515	83.3109239434653
1422.86	144.323	74.11892394346532
1424.37	139.313	69.1089239434653
1425.88	130.242	60.0379239434653
1427.38	125.717	55.51292394346531
1428.89	120.343	50.138923943465315
1430.39	115.01	44.80592394346532
1431.9	111.98	41.775923943465315
1433.4	111.111	40.906923943465316
1434.91	109.091	38.886923943465305
1436.41	108.646	38.44192394346531
1437.92	110.141	39.93692394346532
1439.42	113.596	43.391923943465315
