,,B-Baseline
1333.17,264.465,197.09568324663002
1334.7,278.263,210.89368324663002
1336.23,283.879,216.50968324663006
1337.76,285.05,217.68068324663005
1339.3,281.313,213.94368324663003
1340.83,279.273,211.90368324663007
1342.36,281.273,213.90368324663007
1343.89,283.717,216.34768324663003
1345.42,293.515,226.14568324663003
1346.95,301.758,234.38868324663002
1348.48,313.919,246.54968324663002
1350.0,327.818,260.44868324663
1351.53,330.747,263.37768324663006
1353.06,329.394,262.02468324663005
1354.59,328.141,260.77168324663006
1356.11,318.242,250.87268324663006
1357.64,309.071,241.70168324663007
1359.17,292.828,225.45868324663002
1360.69,282.566,215.19668324663002
1362.22,265.576,198.20668324663006
1363.74,252.101,184.73168324663004
1365.26,248.525,181.15568324663005
1366.79,252.343,184.97368324663003
1368.31,266.0,198.63068324663004
1369.83,289.01,221.64068324663003
1371.36,313.374,246.00468324663007
1372.88,337.374,270.00468324663007
1374.4,347.758,280.38868324663
1375.92,334.889,267.51968324663005
1377.44,307.899,240.52968324663004
1378.96,274.02,206.65068324663002
1380.48,243.394,176.02468324663005
1382.0,215.939,148.56968324663004
1383.52,196.182,128.81268324663003
1385.04,182.606,115.23668324663004
1386.56,173.111,105.74168324663003
1388.07,166.061,98.69168324663005
1389.59,163.192,95.82268324663005
1391.11,159.232,91.86268324663004
1392.62,155.131,87.76168324663004
1394.14,155.03,87.66068324663004
1395.66,156.929,89.55968324663004
1397.17,160.687,93.31768324663005
1398.69,163.515,96.14568324663003
1400.2,169.192,101.82268324663005
1401.71,178.242,110.87268324663003
1403.23,186.323,118.95368324663005
1404.74,193.879,126.50968324663003
1406.25,197.737,130.36768324663004
1407.76,203.515,136.14568324663003
1409.28,208.828,141.45868324663005
1410.79,214.626,147.25668324663005
1412.3,216.97,149.60068324663004
1413.81,215.03,147.66068324663004
1415.32,205.414,138.04468324663003
1416.83,193.232,125.86268324663004
1418.34,180.364,112.99468324663005
1419.84,172.141,104.77168324663003
1421.35,161.455,94.08568324663005
1422.86,156.626,89.25668324663005
1424.37,150.445,83.07568324663004
1425.88,143.98,76.61068324663003
1427.38,138.525,71.15568324663005
1428.89,132.889,65.51968324663005
1430.39,125.091,57.721683246630036
1431.9,123.293,55.92368324663005
1433.4,119.232,51.86268324663004
1434.91,116.04,48.67068324663005
1436.41,115.333,47.96368324663004
1437.92,116.364,48.994683246630046
1439.42,119.313,51.943683246630044
1440.92,124.121,56.75168324663004
1442.42,134.788,67.41868324663005
1443.92,149.051,81.68168324663003
